complete,stage,case_id,block,generation_order,instance_id,N,admission,compatibility,dag_density,outsource_multiplier,instance_seed,method,repeat,status,returncode,process_timed_out,success,certificate,objective,UB,LB,gap,runtime_s,external_wall_s,validation_passed,root_seconds,network_filter_seconds,filtered_compact_build_seconds,filtered_compact_mip_seconds,pricing_profile_count,pricing_cache_hit_count,profile_equivalence_verified,full_vehicle_exact_pricing,true_dual_verified,negative_candidate_count,route_count,used_vehicle_count,self_task_count,outsource_task_count,self_task_share,outsource_task_share,self_loaded_distance_km,outsource_loaded_distance_km,assignment_complete,unassigned_task_count,duplicated_assignment_count,instance_sha256,configuration_sha256,completed_at,reference_method,reference_objective,objective_matches_certified_reference,compact_status,compact_certificate,compact_objective,compact_LB,compact_gap,compact_runtime_s,objective_matches_compact,compact_speedup_comparable,compact_over_ecp_time,frozen_rcg_status,frozen_rcg_certificate,frozen_rcg_objective,frozen_rcg_runtime_s,ECP_result_origin,compact_result_origin,frozen_rcg_result_origin
True,C,STR_089,main_factorial,89,stress_N0400_A080_C050_DH_O090_S20268089,400,0.8,0.5,H,0.9,20268089,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2857695.0832368573,2857695.0832368573,2857695.0832368573,0.0,25.881599500018638,26.279441799997585,True,25.807167199993273,0.0,0.0,0.0,160,0,True,True,True,0,160,160,235,165,0.5875,0.4125,185112.0,84147.0,True,0,0,cdeab07ca6b06c7182606795b04a35f84a63183295b8c12a1bbc211fe25872b8,bd03633765667a90e74a554440a718bbb057ef72ac508327a702047dfc6dbd99,2026-07-21T07:01:36+08:00,frozen RCG-ED,2857695.083236855,True,OPTIMAL,True,2857695.0832368555,2857695.0832368555,0.0,437.7699762000011,True,True,16.914332369592763,OPTIMAL,True,2857695.083236855,36.756217500000275,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_090,main_factorial,90,stress_N0400_A080_C050_DH_O110_S20268090,400,0.8,0.5,H,1.1,20268090,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2900703.343618091,2900703.343618091,2900700.662129498,0.0,168.05048519998672,168.5132969999977,True,167.94434009998804,0.0,0.0,0.0,160,0,True,True,True,0,160,160,355,45,0.8875,0.1125,235260.0,23233.0,True,0,0,224be47cb89dfe2e35a3032e2fdff90ca529fb32579d2599e06d60b4018a9057,75e7e935818964067394da31deaf8b24344c35367606cd779cd1b9f24f688423,2026-07-21T07:04:24+08:00,frozen RCG-ED,2900703.4860591283,True,FEASIBLE,False,3860935.0639902237,30867.87858922,0.9920050769884438,601.6505283999995,False,False,,OPTIMAL,True,2900703.4860591283,162.42592420000074,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_091,main_factorial,91,stress_N0400_A080_C080_DL_O090_S20268091,400,0.8,0.8,L,0.9,20268091,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2820390.268120758,2820390.268120758,2820390.268120758,0.0,19.064755300001707,19.4571248999855,True,19.00792959998944,0.0,0.0,0.0,160,0,True,True,True,0,160,160,227,173,0.5675,0.4325,179925.0,85623.0,True,0,0,91bb2a4129389470c3d541b45b0e7962edd5a779f0c9e9c3d07d92d67906751c,c20e750ceb8021d330bdd0e5e7805ca88034eaa117f13941b4b01c41a7ebce61,2026-07-21T07:04:44+08:00,frozen RCG-ED,2820390.268120759,True,OPTIMAL,True,2820390.268120758,2820390.268120758,0.0,260.7126764000004,True,True,13.675112651457797,OPTIMAL,True,2820390.268120759,36.185066500000175,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_092,main_factorial,92,stress_N0400_A080_C080_DL_O110_S20268092,400,0.8,0.8,L,1.1,20268092,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,3084823.0037834067,3084823.0037834067,3084823.0037834067,0.0,22.565157899982296,22.981551599979866,True,22.502624999993714,0.0,0.0,0.0,160,0,True,True,True,0,160,160,256,144,0.64,0.36,199576.0,68620.0,True,0,0,c273a2ed96dfe3ddea5ad8c7f888b6c72157c5438a68a9aca8ffc5f050ad59c5,4d9accf701bb8aa917c0481e8ffb9eab2edde9b5a4d65c1fd6034566ec50b871,2026-07-21T07:05:07+08:00,frozen RCG-ED,3084823.0037834067,True,OPTIMAL,True,3084823.0037834067,3084823.0037834034,1.0566664625997589e-15,312.42931130000034,True,True,13.845651454548229,OPTIMAL,True,3084823.0037834067,43.58537820000129,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_093,main_factorial,93,stress_N0400_A080_C080_DM_O090_S20268093,400,0.8,0.8,M,0.9,20268093,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2780821.2169576795,2780821.2169576795,2780821.2169576795,0.0,51.77849799999967,52.208386400016025,True,51.663410099979956,0.0,0.0,0.0,160,0,True,True,True,0,160,160,243,157,0.6075,0.3925,174835.0,86966.0,True,0,0,43d8b2cd3d313d12e61e9ed92aedc766aecfd13db73c280817842eddebba4bdb,20c7a9fad844eb0df1b2ee9ffd78204656c0578a5a7739632167fccbce860342,2026-07-21T07:05:59+08:00,frozen RCG-ED,2780821.21695768,True,FEASIBLE,False,3211407.397076449,0.0,1.0,602.3504033999998,False,False,,OPTIMAL,True,2780821.21695768,86.7182552000013,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_094,main_factorial,94,stress_N0400_A080_C080_DM_O110_S20268094,400,0.8,0.8,M,1.1,20268094,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2933002.6735951314,2933002.6735951314,2933002.668060254,0.0,110.42803109998931,110.90826329999254,True,110.29244260000996,0.0,0.0,0.0,160,0,True,True,True,0,160,160,332,68,0.83,0.17,226281.0,32541.0,True,0,0,886530d7f5b7b0e5bd6378070165932d4c2c70d4d4abbeefccf17bddd7ba74f0,fc872d604ebae899c78c1fb7b964925f5cc49a78f0678f9367351369e1659305,2026-07-21T07:07:51+08:00,frozen RCG-ED,2933002.6746642212,True,FEASIBLE,False,3869195.5739556337,0.0,1.0,602.3445313999982,False,False,,OPTIMAL,True,2933002.6746642212,240.24355460000152,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_095,main_factorial,95,stress_N0400_A080_C080_DH_O090_S20268095,400,0.8,0.8,H,0.9,20268095,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2744848.9934640145,2744848.9934640145,2744848.9934640145,0.0,73.92324559998815,75.11878930000239,True,73.76688119999017,0.0,0.0,0.0,160,0,True,True,True,0,160,160,251,149,0.6275,0.3725,173781.0,84021.0,True,0,0,cb2edfb600a1631fad6e5ca12990ee9fa03d4ddbcd6640d60d0aa2c0f461add5,30f9cde349ce59c57f73b035c602c35cf2e96a0311b9ce990d19c0ffe6ea8bbb,2026-07-21T07:09:06+08:00,frozen RCG-ED,2744848.993464014,True,FEASIBLE,False,3158441.491916,4141.64834358,0.9986887050609674,604.5562869999994,False,False,,OPTIMAL,True,2744848.993464014,134.485295399998,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_096,main_factorial,96,stress_N0400_A080_C080_DH_O110_S20268096,400,0.8,0.8,H,1.1,20268096,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2980987.746707395,2980987.746707395,2980987.746707395,0.0,413.5921171999944,414.2625831000041,True,413.31901979999384,0.0,0.0,0.0,160,0,True,True,True,0,160,160,371,29,0.9275,0.0725,253711.0,13773.0,True,0,0,67149eb1a2e976f1e4cbf9c5558ed4f4be0f1f733d7db2bd1b2e8e4a10671f4c,c4cf9275e8e2583e0c2988df5e2a131572b8b953f1ae8008ceb8a11b11a49e64,2026-07-21T07:16:00+08:00,frozen RCG-ED,2980987.746707395,True,FEASIBLE,False,3998597.995463672,0.0,1.0,604.6468055000005,False,False,,OPTIMAL,True,2980987.746707395,563.6755522999993,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_097,main_factorial,97,stress_N0400_A100_C050_DL_O090_S20268097,400,1.0,0.5,L,0.9,20268097,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2744732.983001794,2744732.983001794,2744732.983001794,0.0,12.089853899989976,12.522931099985726,True,12.053202599985525,0.0,0.0,0.0,200,0,True,True,True,0,200,200,268,132,0.67,0.33,194010.0,67800.0,True,0,0,51ee450ae586549b7fc7bfa53d3ad73e134c0da2b97b7709f8452d2a0752c902,a200667981a769262e39a999d8525b99e88f6c71b13c64189147cdb1427fdd65,2026-07-21T07:16:13+08:00,frozen RCG-ED,2744732.983001794,True,OPTIMAL,True,2744732.983001796,2744732.983001796,0.0,74.29553859999942,True,True,6.145280101363427,OPTIMAL,True,2744732.983001794,18.605629099998623,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_098,main_factorial,98,stress_N0400_A100_C050_DL_O110_S20268098,400,1.0,0.5,L,1.1,20268098,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2850493.1372180204,2850493.1372180204,2850493.1372180204,0.0,13.49651569998241,13.93262410000898,True,13.456716799992137,0.0,0.0,0.0,200,0,True,True,True,0,200,200,310,90,0.775,0.225,219988.0,38612.0,True,0,0,4f4d61d541b775177053ceefa3146fdd8a212c053276343d080b571a37c3ed34,ae00a206763d7128f17ea66f8194a4dfab51918cf6dcf84ed5fc6512a7d9c4c0,2026-07-21T07:16:27+08:00,frozen RCG-ED,2850493.13721802,True,OPTIMAL,True,2850493.13721802,2850493.137218017,9.801699528290214e-16,140.31397610000204,True,True,10.396311108665246,OPTIMAL,True,2850493.13721802,23.795729699999356,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_099,main_factorial,99,stress_N0400_A100_C050_DM_O090_S20268099,400,1.0,0.5,M,0.9,20268099,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2649659.50172775,2649659.50172775,2649659.50172775,0.0,21.10800430001109,21.562206200003857,True,21.042841499991482,0.0,0.0,0.0,200,0,True,True,True,0,200,200,286,114,0.715,0.285,192510.0,60852.0,True,0,0,adbbd4ffbd376456aaaa9b4063849e36951c158e56248d5b994970394a29a6c8,db02fb159966fbe72ab110c83a691e92228391b8413fdcafdab7ab3fdf1119a6,2026-07-21T07:16:48+08:00,frozen RCG-ED,2649659.5017277505,True,OPTIMAL,True,2649659.50172775,2649659.50172775,0.0,310.84136750000107,True,True,14.726231958358932,OPTIMAL,True,2649659.5017277505,37.030693799999426,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_100,main_factorial,100,stress_N0400_A100_C050_DM_O110_S20268100,400,1.0,0.5,M,1.1,20268100,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2762929.4120238563,2762929.4120238563,2762927.7712825276,0.0,110.41543310001725,110.89634770000703,True,110.3374684000155,0.0,0.0,0.0,200,0,True,True,True,0,200,200,346,54,0.865,0.135,229133.0,24461.0,True,0,0,2900813678e7757c943ab3be991493769d7095bdba3e78a149c505dc40d2a9d7,ea1b02523bbc85d873d60a2307be2f99b16c18f60a5345c90f9ebbd60794850d,2026-07-21T07:18:39+08:00,frozen RCG-ED,2762928.591706175,True,FEASIBLE,False,3795192.282813435,12575.524031949999,0.9966864593161989,601.3555878000006,False,False,,OPTIMAL,True,2762928.591706175,140.6952091000021,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_101,main_factorial,101,stress_N0400_A100_C050_DH_O090_S20268101,400,1.0,0.5,H,0.9,20268101,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2675633.8113298328,2675633.8113298328,2675633.286415165,0.0,76.0805842000118,76.53213219999452,True,75.99184989999048,0.0,0.0,0.0,200,0,True,True,True,0,200,200,288,112,0.72,0.28,192874.0,63530.0,True,0,0,2a41beff58bb5d25d855416f6012db92e09c43c11e53a1751d9d3a7adf5df4b0,0510c182f8c0b4d17e5f3fa0ab4c7f1a5e80bc5b719bda50e8dbb2fc4cf0cf04,2026-07-21T07:19:56+08:00,frozen RCG-ED,2675634.2841277267,True,OPTIMAL,True,2675633.7440308724,2675633.286415163,1.7103077370691947e-07,577.0758998000019,True,True,7.585061364446153,OPTIMAL,True,2675634.2841277267,67.88594319999902,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_102,main_factorial,102,stress_N0400_A100_C050_DH_O110_S20268102,400,1.0,0.5,H,1.1,20268102,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2815892.7610929348,2815892.7610929348,2815890.799315416,0.0,176.12364569999045,176.68973159999587,True,175.9915456000017,0.0,0.0,0.0,200,0,True,True,True,0,200,200,375,25,0.9375,0.0625,248226.0,11836.0,True,0,0,c582bcbe13827962e7eb6e416a06182806a4222d78e3f858be3fe36d7c555baf,89492b2e8c8b33e0c00ea7e415f6e73a2c1b585113981aa09098f355be19e745,2026-07-21T07:22:53+08:00,frozen RCG-ED,2815893.096166951,True,FEASIBLE,False,3885284.472189524,27307.38640229,0.9929715863541645,601.8310149999998,False,False,,OPTIMAL,True,2815893.096166951,337.9533908000012,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_103,main_factorial,103,stress_N0400_A100_C080_DL_O090_S20268103,400,1.0,0.8,L,0.9,20268103,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2724363.5506631704,2724363.5506631704,2724363.5506631704,0.0,26.52740530000301,27.014720200008014,True,26.442687900009332,0.0,0.0,0.0,200,0,True,True,True,0,200,200,258,142,0.645,0.355,187897.0,71471.0,True,0,0,dac6d7604dd42d254d20b91453617d1ca04a76820fbe7773d8ee1a65493155f1,d76926854b2b029ea62b72dd952d9eaf6e6b11e1511e6e050fd5beed2f2162ef,2026-07-21T07:23:20+08:00,frozen RCG-ED,2724363.5506631713,True,OPTIMAL,True,2724363.5506631704,2724363.5506631704,0.0,397.74071059999915,True,True,14.993577626680059,OPTIMAL,True,2724363.5506631713,51.958963900000526,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_104,main_factorial,104,stress_N0400_A100_C080_DL_O110_S20268104,400,1.0,0.8,L,1.1,20268104,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2854071.0038620466,2854071.0038620466,2854071.0038620485,0.0,39.86368819998461,40.34861060002004,True,39.78587019999395,0.0,0.0,0.0,200,0,True,True,True,0,200,200,308,92,0.77,0.23,218358.0,39824.0,True,0,0,c21edf4e0387166609cd3dcef900698cb574bd5e8bf3a8f9116cb6bf75ced682,f6d7e6efc404bcb11dd05cd839a100ba7dd38cde1297585255bafd818a45904d,2026-07-21T07:24:01+08:00,frozen RCG-ED,2854071.003862048,True,FEASIBLE,False,3857892.391480212,8488.041003690001,0.9977998243231369,601.3231788000012,False,False,,OPTIMAL,True,2854071.003862048,79.58165329999974,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_105,main_factorial,105,stress_N0400_A100_C080_DM_O090_S20268105,400,1.0,0.8,M,0.9,20268105,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2745165.313484875,2745165.313484875,2745165.313484875,0.0,62.062369899998885,62.54867319998448,True,61.93127179998555,0.0,0.0,0.0,200,0,True,True,True,0,200,200,277,123,0.6925,0.3075,197978.0,64138.0,True,0,0,384446b5cd660f1f320a63bb6bf5e49d088f5fe863f2a8498d1ea9b227793d7b,431ac58930db517df5c8ca15d4f2bc84997d888d264c8b90bdd8bb1e2a7842d4,2026-07-21T07:25:03+08:00,frozen RCG-ED,2745165.313484874,True,FEASIBLE,False,3208931.1437735795,18314.09153294,0.9942927751602039,602.8149099000002,False,False,,OPTIMAL,True,2745165.313484874,118.82682370000111,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_106,main_factorial,106,stress_N0400_A100_C080_DM_O110_S20268106,400,1.0,0.8,M,1.1,20268106,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2841637.354102147,2841637.354102147,2841637.354102147,0.0,136.72297520001302,137.2821935999964,True,136.5510104999994,0.0,0.0,0.0,200,0,True,True,True,0,200,200,358,42,0.895,0.105,244971.0,18956.0,True,0,0,dd804d529e4d72d9f22d7c47df2f10532c097484d3dac982692441281e091687,816d634d8fb76c489eaf7191210c9805df9b0f18024369df3cef95383781e4e3,2026-07-21T07:27:21+08:00,frozen RCG-ED,2841637.3541021477,True,FEASIBLE,False,3940671.2109821285,0.0,1.0,602.6440349000004,False,False,,OPTIMAL,True,2841637.3541021477,372.8297796000006,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_107,main_factorial,107,stress_N0400_A100_C080_DH_O090_S20268107,400,1.0,0.8,H,0.9,20268107,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2733952.9396226434,2733952.9396226434,2733952.9396226434,0.0,97.39951749998727,97.89843120001024,True,97.21547759999521,0.0,0.0,0.0,200,0,True,True,True,0,200,200,282,118,0.705,0.295,204937.0,57398.0,True,0,0,41fcb611d113d0d8b3f9a50786c9b3ce1999e7657aef319b5c38bec823c26c63,0d546306dfa9021d26675921dabded429227f4674b922851a00ab2d3ba3ba2da,2026-07-21T07:28:59+08:00,frozen RCG-ED,2733952.9396226434,True,FEASIBLE,False,3208779.8466896135,0.0,1.0,607.3905621000013,False,False,,OPTIMAL,True,2733952.9396226434,194.65896220000286,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,STR_108,main_factorial,108,stress_N0400_A100_C080_DH_O110_S20268108,400,1.0,0.8,H,1.1,20268108,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,2854299.896704006,2854299.896704006,2854299.896704006,0.0,421.4961000000185,422.1991071999946,True,421.20771160000004,0.0,0.0,0.0,200,0,True,True,True,0,200,200,381,19,0.9525,0.0475,255614.0,9223.0,True,0,0,b86164b1a150e3ca5bfb53d50356804d18eb2b5d039eff3c4f3caa23f5260e10,f41070b4680a2acccf13b5b337b52097efa91d36a753992877757ce188f93ae2,2026-07-21T07:36:01+08:00,,,,FEASIBLE,False,3961558.9021059303,22379.84001294,0.9943507491454833,607.4024906000013,False,False,,FEASIBLE,False,3961558.9021059303,605.1524914999973,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,REP_01,independent_replication,109,stress_N0100_A050_C050_DL_O090_S20269001,100,0.5,0.5,L,0.9,20269001,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,727841.1397970221,727841.1397970221,727841.1397970221,0.0,0.16883429998415522,0.4234121000044979,True,0.16829390000202693,0.0,0.0,0.0,25,0,True,True,True,0,25,25,42,58,0.42,0.58,33827.0,32837.0,True,0,0,2b80c8ac91729ed75adb3d4beeb0824a21a9f03ae6147eeae074f83bc4f39878,ad600b24efe7a656985cafcd3e8dc9cfd6cc80490456719ee90bf9230dba0285,2026-07-21T07:36:01+08:00,frozen RCG-ED,727841.1397970221,True,OPTIMAL,True,727841.1397970221,727841.1397970221,0.0,0.6927211999973224,True,True,4.102964859997838,OPTIMAL,True,727841.1397970221,0.3857265999977244,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,REP_02,independent_replication,110,stress_N0100_A050_C080_DH_O110_S20269002,100,0.5,0.8,H,1.1,20269002,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,874656.3972536802,874656.3972536802,874656.3972536802,0.0,0.9779158000019379,1.2341920000035316,True,0.9727426000172272,0.0,0.0,0.0,25,0,True,True,True,0,25,25,82,18,0.82,0.18,61193.0,11736.0,True,0,0,bc1e6ff1ba7028bc7378df469ad5e5b695901f83ee0339268b16eb44a8bc604b,e92347da023b4b2c7c9dd30fce08c5f612b972c13854c9d0347450e99d76bef1,2026-07-21T07:36:03+08:00,frozen RCG-ED,874656.3972536803,True,OPTIMAL,True,874656.3972536802,874656.3972536802,0.0,2.321733299999323,True,True,2.3741648309544874,OPTIMAL,True,874656.3972536803,1.1503437999999733,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,REP_03,independent_replication,111,stress_N0100_A080_C050_DM_O090_S20269003,100,0.8,0.5,M,0.9,20269003,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,707642.8110400471,707642.8110400471,707642.8110400471,0.0,0.2819977999897674,0.5612152999965474,True,0.2798772999958601,0.0,0.0,0.0,40,0,True,True,True,0,40,40,59,41,0.59,0.41,44976.0,21795.0,True,0,0,c89931f80b013efd444b9958525043c78c8dd3298819b190089e265ecb1ade1d,6c5c72dbdc80bd209aad20194a6cd1e2e25a0fdd18da69a593dc9d15aa4a63d3,2026-07-21T07:36:03+08:00,frozen RCG-ED,707642.8110400471,True,OPTIMAL,True,707642.8110400472,707642.8110400472,0.0,1.096712300000945,True,True,3.889081049712943,OPTIMAL,True,707642.8110400471,0.5228485000006913,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,REP_04,independent_replication,112,stress_N0100_A080_C080_DM_O110_S20269004,100,0.8,0.8,M,1.1,20269004,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,788833.2276785307,788833.2276785307,788833.2276785307,0.0,0.9400577000051271,1.1860957999888342,True,0.9365737999905832,0.0,0.0,0.0,40,0,True,True,True,0,40,40,80,20,0.8,0.2,59068.0,9970.0,True,0,0,9e597dba28249320f35b7815aa344d076e67dc8e1374f52d8b065e0fffeda057,28b5ec7dbcd5f1bebd519056afe28a418a8ffb302e1dba8e9c293f573708350c,2026-07-21T07:36:05+08:00,frozen RCG-ED,788833.2276785306,True,OPTIMAL,True,788833.2276785308,788833.2276785308,0.0,2.4087553000026674,True,True,2.562348353712256,OPTIMAL,True,788833.2276785306,1.1127885000023525,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,REP_05,independent_replication,113,stress_N0100_A100_C050_DH_O110_S20269005,100,1.0,0.5,H,1.1,20269005,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,695356.5028792789,695356.5028792789,695356.5028792789,0.0,0.847051199991256,1.1068720999755897,True,0.8433266000065487,0.0,0.0,0.0,50,0,True,True,True,0,50,50,96,4,0.96,0.04,62041.0,1496.0,True,0,0,90b7948c4ed49b58c39222ee0d043120edb03a008fed0f780fa55ae5055cc1bf,c915b119d6490ccf4d8c3e740d35868b57e54b3fbba882eae53e6d947960b65f,2026-07-21T07:36:06+08:00,frozen RCG-ED,695356.5028792787,True,OPTIMAL,True,695356.5028792789,695356.5028792787,1.6741818239261614e-16,2.1098137000008137,True,True,2.49077470172121,OPTIMAL,True,695356.5028792787,1.0360806999997294,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,REP_06,independent_replication,114,stress_N0100_A100_C080_DL_O090_S20269006,100,1.0,0.8,L,0.9,20269006,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,693662.6646908148,693662.6646908148,693662.6646908148,0.0,0.3766679000109434,0.6277434999938123,True,0.37488990000565536,0.0,0.0,0.0,50,0,True,True,True,0,50,50,62,38,0.62,0.38,50192.0,16693.0,True,0,0,4cf68725dfe738231c5a99ff63a8328642208f438c9840bfc7d33ba3b60bb266,40c98d7a65bf0ab9d8a3f3b6eaefb3a39b0195c47794c95edcf3ecf82a6324d6,2026-07-21T07:36:06+08:00,frozen RCG-ED,693662.6646908149,True,OPTIMAL,True,693662.6646908149,693662.6646908144,6.713079873129652e-16,1.283720399998856,True,True,3.4080960972824066,OPTIMAL,True,693662.6646908149,0.6440150999987964,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,REP_07,independent_replication,115,stress_N0200_A050_C050_DL_O090_S20269007,200,0.5,0.5,L,0.9,20269007,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1489310.35331587,1489310.35331587,1489310.35331587,0.0,0.7203922000189777,1.0092176999896765,True,0.7174867000139784,0.0,0.0,0.0,50,0,True,True,True,0,50,50,79,121,0.395,0.605,60365.0,74452.0,True,0,0,490ea91d45717209df11c637d3cd0b8dfff4f8bbf8e6da970f4e69d0487c1ac4,4c7cdf1251b20690ff46590a7f32dc12eafb1ace3bc431994c8141995b698384,2026-07-21T07:36:08+08:00,frozen RCG-ED,1489310.35331587,True,OPTIMAL,True,1489310.3533158703,1489310.3533158698,3.1266907281680356e-16,2.101203099999111,True,True,2.916748820911384,OPTIMAL,True,1489310.35331587,0.9187969999984489,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,REP_08,independent_replication,116,stress_N0200_A050_C080_DH_O110_S20269008,200,0.5,0.8,H,1.1,20269008,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1675057.7587045822,1675057.7587045822,1675057.7531676108,0.0,12.240799999999581,12.568910900008632,True,12.21859149998636,0.0,0.0,0.0,50,0,True,True,True,0,50,50,171,29,0.855,0.145,123057.0,18896.0,True,0,0,9883c1cd30fe65daded676185ad1ce612cef77f08ab8a77d40817f1bb20634dc,6ae929cba9a1d8d7cb8089ee4a16b4b8199fb3908a0867fc0f8e5b2569bd99e0,2026-07-21T07:36:20+08:00,frozen RCG-ED,1675057.7587045825,True,OPTIMAL,True,1675059.1305517922,1675057.7531676122,8.222898850839471e-07,58.982803899998544,True,True,4.818541590418973,OPTIMAL,True,1675057.7587045825,16.23945300000196,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,REP_09,independent_replication,117,stress_N0200_A080_C050_DM_O090_S20269009,200,0.8,0.5,M,0.9,20269009,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1407299.1170962,1407299.1170962,1407299.1170962,0.0,1.6836502999940421,1.9751487000030465,True,1.6763892000017222,0.0,0.0,0.0,80,0,True,True,True,0,80,80,117,83,0.585,0.415,90164.0,42355.0,True,0,0,8699667509e7a93b7de76ebf01831ee6c47490b2b4972fc7023ada549af9b938,ab735af489e48ccffeaa21a41b01d8fe14c5d4df8c375b71c6d234814a136bf6,2026-07-21T07:36:22+08:00,frozen RCG-ED,1407299.1170962004,True,OPTIMAL,True,1407299.1170962006,1407299.1170962,4.963350878829985e-16,9.594435700000759,True,True,5.698591744398887,OPTIMAL,True,1407299.1170962004,2.1216672000009567,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
True,C,REP_10,independent_replication,118,stress_N0200_A080_C080_DM_O110_S20269010,200,0.8,0.8,M,1.1,20269010,ECP-RCF,1,CERTIFIED_OPTIMAL,0,False,True,True,1501844.3486319233,1501844.3486319233,1501844.3486319233,0.0,6.35164999999688,6.6599588000099175,True,6.333106200007023,0.0,0.0,0.0,80,0,True,True,True,0,80,80,165,35,0.825,0.175,113018.0,19871.0,True,0,0,e4a2ab28a3567bbfed0d2ec2f964667154ebf0f3bc82c33c7f7cd0db32fb3c72,067b760cfe60ae99551eb097e52638f83844d8b22cbb8b2c81434d0e41d3b58f,2026-07-21T07:36:29+08:00,frozen RCG-ED,1501844.3486319236,True,OPTIMAL,True,1501844.3486319236,1501844.3486319236,0.0,49.183663899999374,True,True,7.743446805164568,OPTIMAL,True,1501844.3486319236,8.783225900002435,new_ecp_formal_run,reused_frozen_baseline,historical_algorithm_result
